lookback_period,buy_threshold_percentage,sell_threshold_percentage,cooldown_period,apy_percentage,max_drawdown_percentage,sharpe_ratio,trade_count,won_count,lost_count,won_rate,lost_rate,profit_factor
27,20,11,13,-29.215113369158736,83.34853979510241,-1.328402549099372,443,181,262,40.85778781038375,59.14221218961625,0.8154372172915091
27,20,11,16,-16.12998619734475,76.17011583851226,-0.1654441490604158,443,196,247,44.24379232505643,55.75620767494357,0.9139080901052608
27,20,14,1,-29.591323622854027,85.7005340632458,-0.8192319696423506,441,177,264,40.136054421768705,59.863945578231295,0.8368237064617927
27,20,14,4,-28.0108127602244,85.81860054170292,-0.4474139521285624,448,180,268,40.17857142857143,59.82142857142857,0.8600245315576227
27,20,14,7,-30.87890141195122,84.53738976599705,-1.5826234181305512,445,180,265,40.44943820224719,59.55056179775281,0.8072502637163186
27,20,14,10,-33.62522295488403,86.6735720192155,-1.8098537143772768,441,175,266,39.682539682539684,60.317460317460316,0.7966657816182084
27,20,14,13,-29.215113369158736,83.34853979510241,-1.328402549099372,443,181,262,40.85778781038375,59.14221218961625,0.8154372172915091
27,20,14,16,-16.12998619734475,76.17011583851226,-0.1654441490604158,443,196,247,44.24379232505643,55.75620767494357,0.9139080901052608
27,20,17,1,-29.591323622854027,85.7005340632458,-0.8192319696423506,441,177,264,40.136054421768705,59.863945578231295,0.8368237064617927
27,20,17,4,-28.0108127602244,85.81860054170292,-0.4474139521285624,448,180,268,40.17857142857143,59.82142857142857,0.8600245315576227
27,20,17,7,-30.87890141195122,84.53738976599705,-1.5826234181305512,445,180,265,40.44943820224719,59.55056179775281,0.8072502637163186
27,20,17,10,-33.62522295488403,86.6735720192155,-1.8098537143772768,441,175,266,39.682539682539684,60.317460317460316,0.7966657816182084
27,20,17,13,-29.215113369158736,83.34853979510241,-1.328402549099372,443,181,262,40.85778781038375,59.14221218961625,0.8154372172915091
27,20,17,16,-16.12998619734475,76.17011583851226,-0.1654441490604158,443,196,247,44.24379232505643,55.75620767494357,0.9139080901052608
27,20,20,1,-29.591323622854027,85.7005340632458,-0.8192319696423506,441,177,264,40.136054421768705,59.863945578231295,0.8368237064617927
27,20,20,4,-28.0108127602244,85.81860054170292,-0.4474139521285624,448,180,268,40.17857142857143,59.82142857142857,0.8600245315576227
27,20,20,7,-30.87890141195122,84.53738976599705,-1.5826234181305512,445,180,265,40.44943820224719,59.55056179775281,0.8072502637163186
27,20,20,10,-33.62522295488403,86.6735720192155,-1.8098537143772768,441,175,266,39.682539682539684,60.317460317460316,0.7966657816182084
27,20,20,13,-29.215113369158736,83.34853979510241,-1.328402549099372,443,181,262,40.85778781038375,59.14221218961625,0.8154372172915091
27,20,20,16,-16.12998619734475,76.17011583851226,-0.1654441490604158,443,196,247,44.24379232505643,55.75620767494357,0.9139080901052608
29,10,5,1,-29.837990654588886,84.64058261298013,-1.0730171766936945,446,181,265,40.582959641255606,59.4170403587444,0.8264054564118355
29,10,5,4,-25.8333996731829,81.44337447743112,-0.6331760859828627,451,184,267,40.79822616407982,59.20177383592018,0.8501793345763623
29,10,5,7,-28.725657714324516,84.09387550149245,-1.2527474153363147,445,181,264,40.67415730337079,59.325842696629216,0.8316608848209329
29,10,5,10,-31.007368354708287,83.33088100417943,-1.702771652923434,443,182,261,41.08352144469526,58.91647855530474,0.809037690287623
29,10,5,13,-31.475648698509772,82.9230680293288,-1.5924011146406727,447,183,264,40.939597315436245,59.06040268456376,0.7980009161454528
29,10,5,16,-24.594879368014848,82.61327629031082,-0.5472255453361259,439,188,251,42.8246013667426,57.1753986332574,0.8708613066308284
29,10,8,1,-29.837990654588886,84.64058261298013,-1.0730171766936945,446,181,265,40.582959641255606,59.4170403587444,0.8264054564118355
29,10,8,4,-25.8333996731829,81.44337447743112,-0.6331760859828627,451,184,267,40.79822616407982,59.20177383592018,0.8501793345763623
29,10,8,7,-28.725657714324516,84.09387550149245,-1.2527474153363147,445,181,264,40.67415730337079,59.325842696629216,0.8316608848209329
29,10,8,10,-31.007368354708287,83.33088100417943,-1.702771652923434,443,182,261,41.08352144469526,58.91647855530474,0.809037690287623
29,10,8,13,-31.475648698509772,82.9230680293288,-1.5924011146406727,447,183,264,40.939597315436245,59.06040268456376,0.7980009161454528
29,10,8,16,-24.594879368014848,82.61327629031082,-0.5472255453361259,439,188,251,42.8246013667426,57.1753986332574,0.8708613066308284
29,10,11,1,-29.837990654588886,84.64058261298013,-1.0730171766936945,446,181,265,40.582959641255606,59.4170403587444,0.8264054564118355
29,10,11,4,-25.8333996731829,81.44337447743112,-0.6331760859828627,451,184,267,40.79822616407982,59.20177383592018,0.8501793345763623
29,10,11,7,-28.725657714324516,84.09387550149245,-1.2527474153363147,445,181,264,40.67415730337079,59.325842696629216,0.8316608848209329
29,10,11,10,-31.007368354708287,83.33088100417943,-1.702771652923434,443,182,261,41.08352144469526,58.91647855530474,0.809037690287623
29,10,11,13,-31.475648698509772,82.9230680293288,-1.5924011146406727,447,183,264,40.939597315436245,59.06040268456376,0.7980009161454528
29,10,11,16,-24.594879368014848,82.61327629031082,-0.5472255453361259,439,188,251,42.8246013667426,57.1753986332574,0.8708613066308284
29,10,14,1,-29.837990654588886,84.64058261298013,-1.0730171766936945,446,181,265,40.582959641255606,59.4170403587444,0.8264054564118355
29,10,14,4,-25.8333996731829,81.44337447743112,-0.6331760859828627,451,184,267,40.79822616407982,59.20177383592018,0.8501793345763623
29,10,14,7,-28.725657714324516,84.09387550149245,-1.2527474153363147,445,181,264,40.67415730337079,59.325842696629216,0.8316608848209329
29,10,14,10,-31.007368354708287,83.33088100417943,-1.702771652923434,443,182,261,41.08352144469526,58.91647855530474,0.809037690287623
29,10,14,13,-31.475648698509772,82.9230680293288,-1.5924011146406727,447,183,264,40.939597315436245,59.06040268456376,0.7980009161454528
29,10,14,16,-24.594879368014848,82.61327629031082,-0.5472255453361259,439,188,251,42.8246013667426,57.1753986332574,0.8708613066308284
29,10,17,1,-29.837990654588886,84.64058261298013,-1.0730171766936945,446,181,265,40.582959641255606,59.4170403587444,0.8264054564118355
29,10,17,4,-25.8333996731829,81.44337447743112,-0.6331760859828627,451,184,267,40.79822616407982,59.20177383592018,0.8501793345763623
29,10,17,7,-28.725657714324516,84.09387550149245,-1.2527474153363147,445,181,264,40.67415730337079,59.325842696629216,0.8316608848209329
29,10,17,10,-31.007368354708287,83.33088100417943,-1.702771652923434,443,182,261,41.08352144469526,58.91647855530474,0.809037690287623
29,10,17,13,-31.475648698509772,82.9230680293288,-1.5924011146406727,447,183,264,40.939597315436245,59.06040268456376,0.7980009161454528
29,10,17,16,-24.594879368014848,82.61327629031082,-0.5472255453361259,439,188,251,42.8246013667426,57.1753986332574,0.8708613066308284
29,10,20,1,-29.837990654588886,84.64058261298013,-1.0730171766936945,446,181,265,40.582959641255606,59.4170403587444,0.8264054564118355
29,10,20,4,-25.8333996731829,81.44337447743112,-0.6331760859828627,451,184,267,40.79822616407982,59.20177383592018,0.8501793345763623
29,10,20,7,-28.725657714324516,84.09387550149245,-1.2527474153363147,445,181,264,40.67415730337079,59.325842696629216,0.8316608848209329
29,10,20,10,-31.007368354708287,83.33088100417943,-1.702771652923434,443,182,261,41.08352144469526,58.91647855530474,0.809037690287623
29,10,20,13,-31.475648698509772,82.9230680293288,-1.5924011146406727,447,183,264,40.939597315436245,59.06040268456376,0.7980009161454528
29,10,20,16,-24.594879368014848,82.61327629031082,-0.5472255453361259,439,188,251,42.8246013667426,57.1753986332574,0.8708613066308284
29,12,5,1,-31.712529231604325,86.47355114910528,-1.0481377222747457,446,178,268,39.91031390134529,60.0896860986547,0.8219325495186358
29,12,5,4,-26.96111567854646,82.67991158245869,-0.6620884680340924,453,184,269,40.618101545253865,59.38189845474614,0.8501927781167096
29,12,5,7,-27.399199199301105,82.37873771786253,-1.2596134875996492,447,185,262,41.387024608501115,58.61297539149888,0.8394786449559026
29,12,5,10,-30.42806358186269,82.77513261159324,-1.712938442536942,445,184,261,41.34831460674157,58.651685393258425,0.8142577586857099
29,12,5,13,-29.633945270892447,80.86336188252893,-1.644641009520416,451,190,261,42.12860310421286,57.87139689578714,0.8075665822458684
29,12,5,16,-20.42291705755373,80.79331838581842,-0.2690834845541266,440,192,248,43.63636363636363,56.36363636363636,0.8975751891840907
29,12,8,1,-31.712529231604325,86.47355114910528,-1.0481377222747457,446,178,268,39.91031390134529,60.0896860986547,0.8219325495186358
29,12,8,4,-26.96111567854646,82.67991158245869,-0.6620884680340924,453,184,269,40.618101545253865,59.38189845474614,0.8501927781167096
29,12,8,7,-27.399199199301105,82.37873771786253,-1.2596134875996492,447,185,262,41.387024608501115,58.61297539149888,0.8394786449559026
29,12,8,10,-30.42806358186269,82.77513261159324,-1.712938442536942,445,184,261,41.34831460674157,58.651685393258425,0.8142577586857099
29,12,8,13,-29.633945270892447,80.86336188252893,-1.644641009520416,451,190,261,42.12860310421286,57.87139689578714,0.8075665822458684
29,12,8,16,-20.42291705755373,80.79331838581842,-0.2690834845541266,440,192,248,43.63636363636363,56.36363636363636,0.8975751891840907
29,12,11,1,-31.712529231604325,86.47355114910528,-1.0481377222747457,446,178,268,39.91031390134529,60.0896860986547,0.8219325495186358
29,12,11,4,-26.96111567854646,82.67991158245869,-0.6620884680340924,453,184,269,40.618101545253865,59.38189845474614,0.8501927781167096
29,12,11,7,-27.399199199301105,82.37873771786253,-1.2596134875996492,447,185,262,41.387024608501115,58.61297539149888,0.8394786449559026
29,12,11,10,-30.42806358186269,82.77513261159324,-1.712938442536942,445,184,261,41.34831460674157,58.651685393258425,0.8142577586857099
29,12,11,13,-29.633945270892447,80.86336188252893,-1.644641009520416,451,190,261,42.12860310421286,57.87139689578714,0.8075665822458684
29,12,11,16,-20.42291705755373,80.79331838581842,-0.2690834845541266,440,192,248,43.63636363636363,56.36363636363636,0.8975751891840907
29,12,14,1,-31.712529231604325,86.47355114910528,-1.0481377222747457,446,178,268,39.91031390134529,60.0896860986547,0.8219325495186358
29,12,14,4,-26.96111567854646,82.67991158245869,-0.6620884680340924,453,184,269,40.618101545253865,59.38189845474614,0.8501927781167096
29,12,14,7,-27.399199199301105,82.37873771786253,-1.2596134875996492,447,185,262,41.387024608501115,58.61297539149888,0.8394786449559026
29,12,14,10,-30.42806358186269,82.77513261159324,-1.712938442536942,445,184,261,41.34831460674157,58.651685393258425,0.8142577586857099
29,12,14,13,-29.633945270892447,80.86336188252893,-1.644641009520416,451,190,261,42.12860310421286,57.87139689578714,0.8075665822458684
29,12,14,16,-20.42291705755373,80.79331838581842,-0.2690834845541266,440,192,248,43.63636363636363,56.36363636363636,0.8975751891840907
29,12,17,1,-31.712529231604325,86.47355114910528,-1.0481377222747457,446,178,268,39.91031390134529,60.0896860986547,0.8219325495186358
29,12,17,4,-26.96111567854646,82.67991158245869,-0.6620884680340924,453,184,269,40.618101545253865,59.38189845474614,0.8501927781167096
29,12,17,7,-27.399199199301105,82.37873771786253,-1.2596134875996492,447,185,262,41.387024608501115,58.61297539149888,0.8394786449559026
29,12,17,10,-30.42806358186269,82.77513261159324,-1.712938442536942,445,184,261,41.34831460674157,58.651685393258425,0.8142577586857099
29,12,17,13,-29.633945270892447,80.86336188252893,-1.644641009520416,451,190,261,42.12860310421286,57.87139689578714,0.8075665822458684
29,12,17,16,-20.42291705755373,80.79331838581842,-0.2690834845541266,440,192,248,43.63636363636363,56.36363636363636,0.8975751891840907
29,12,20,1,-31.712529231604325,86.47355114910528,-1.0481377222747457,446,178,268,39.91031390134529,60.0896860986547,0.8219325495186358
29,12,20,4,-26.96111567854646,82.67991158245869,-0.6620884680340924,453,184,269,40.618101545253865,59.38189845474614,0.8501927781167096
29,12,20,7,-27.399199199301105,82.37873771786253,-1.2596134875996492,447,185,262,41.387024608501115,58.61297539149888,0.8394786449559026
29,12,20,10,-30.42806358186269,82.77513261159324,-1.712938442536942,445,184,261,41.34831460674157,58.651685393258425,0.8142577586857099
29,12,20,13,-29.633945270892447,80.86336188252893,-1.644641009520416,451,190,261,42.12860310421286,57.87139689578714,0.8075665822458684
29,12,20,16,-20.42291705755373,80.79331838581842,-0.2690834845541266,440,192,248,43.63636363636363,56.36363636363636,0.8975751891840907
29,14,5,1,-29.7727387763649,85.76060655373625,-0.9180703342181096,445,179,266,40.2247191011236,59.7752808988764,0.8383029942935469
29,14,5,4,-29.656443337543674,85.02265122099247,-0.7377791088429424,452,183,269,40.48672566371682,59.51327433628318,0.8376227201484339
29,14,5,7,-29.510677075454655,84.95896850082846,-1.2337431024141212,444,184,260,41.44144144144144,58.55855855855856,0.8309812932753565
29,14,5,10,-33.07651453355347,85.48563635465557,-1.7277237223884745,444,183,261,41.21621621621622,58.78378378378378,0.7981691491676756
29,14,5,13,-28.939952048480922,79.60492374431045,-1.5483312404347398,445,189,256,42.47191011235955,57.528089887640455,0.8050572174223172
29,14,5,16,-13.489241611455974,74.53757113874596,-0.08243835188709006,445,199,246,44.71910112359551,55.28089887640449,0.9336688085217629
29,14,8,1,-29.7727387763649,85.76060655373625,-0.9180703342181096,445,179,266,40.2247191011236,59.7752808988764,0.8383029942935469
29,14,8,4,-29.656443337543674,85.02265122099247,-0.7377791088429424,452,183,269,40.48672566371682,59.51327433628318,0.8376227201484339
29,14,8,7,-29.510677075454655,84.95896850082846,-1.2337431024141212,444,184,260,41.44144144144144,58.55855855855856,0.8309812932753565
29,14,8,10,-33.07651453355347,85.48563635465557,-1.7277237223884745,444,183,261,41.21621621621622,58.78378378378378,0.7981691491676756
29,14,8,13,-28.939952048480922,79.60492374431045,-1.5483312404347398,445,189,256,42.47191011235955,57.528089887640455,0.8050572174223172
29,14,8,16,-13.489241611455974,74.53757113874596,-0.08243835188709006,445,199,246,44.71910112359551,55.28089887640449,0.9336688085217629
29,14,11,1,-29.7727387763649,85.76060655373625,-0.9180703342181096,445,179,266,40.2247191011236,59.7752808988764,0.8383029942935469
29,14,11,4,-29.656443337543674,85.02265122099247,-0.7377791088429424,452,183,269,40.48672566371682,59.51327433628318,0.8376227201484339
29,14,11,7,-29.510677075454655,84.95896850082846,-1.2337431024141212,444,184,260,41.44144144144144,58.55855855855856,0.8309812932753565
29,14,11,10,-33.07651453355347,85.48563635465557,-1.7277237223884745,444,183,261,41.21621621621622,58.78378378378378,0.7981691491676756
29,14,11,13,-28.939952048480922,79.60492374431045,-1.5483312404347398,445,189,256,42.47191011235955,57.528089887640455,0.8050572174223172
29,14,11,16,-13.489241611455974,74.53757113874596,-0.08243835188709006,445,199,246,44.71910112359551,55.28089887640449,0.9336688085217629
29,14,14,1,-29.7727387763649,85.76060655373625,-0.9180703342181096,445,179,266,40.2247191011236,59.7752808988764,0.8383029942935469
29,14,14,4,-29.656443337543674,85.02265122099247,-0.7377791088429424,452,183,269,40.48672566371682,59.51327433628318,0.8376227201484339
29,14,14,7,-29.510677075454655,84.95896850082846,-1.2337431024141212,444,184,260,41.44144144144144,58.55855855855856,0.8309812932753565
29,14,14,10,-33.07651453355347,85.48563635465557,-1.7277237223884745,444,183,261,41.21621621621622,58.78378378378378,0.7981691491676756
29,14,14,13,-28.939952048480922,79.60492374431045,-1.5483312404347398,445,189,256,42.47191011235955,57.528089887640455,0.8050572174223172
29,14,14,16,-13.489241611455974,74.53757113874596,-0.08243835188709006,445,199,246,44.71910112359551,55.28089887640449,0.9336688085217629
29,14,17,1,-29.7727387763649,85.76060655373625,-0.9180703342181096,445,179,266,40.2247191011236,59.7752808988764,0.8383029942935469
29,14,17,4,-29.656443337543674,85.02265122099247,-0.7377791088429424,452,183,269,40.48672566371682,59.51327433628318,0.8376227201484339
29,14,17,7,-29.510677075454655,84.95896850082846,-1.2337431024141212,444,184,260,41.44144144144144,58.55855855855856,0.8309812932753565
29,14,17,10,-33.07651453355347,85.48563635465557,-1.7277237223884745,444,183,261,41.21621621621622,58.78378378378378,0.7981691491676756
29,14,17,13,-28.939952048480922,79.60492374431045,-1.5483312404347398,445,189,256,42.47191011235955,57.528089887640455,0.8050572174223172
29,14,17,16,-13.489241611455974,74.53757113874596,-0.08243835188709006,445,199,246,44.71910112359551,55.28089887640449,0.9336688085217629
29,14,20,1,-29.7727387763649,85.76060655373625,-0.9180703342181096,445,179,266,40.2247191011236,59.7752808988764,0.8383029942935469
29,14,20,4,-29.656443337543674,85.02265122099247,-0.7377791088429424,452,183,269,40.48672566371682,59.51327433628318,0.8376227201484339
29,14,20,7,-29.510677075454655,84.95896850082846,-1.2337431024141212,444,184,260,41.44144144144144,58.55855855855856,0.8309812932753565
29,14,20,10,-33.07651453355347,85.48563635465557,-1.7277237223884745,444,183,261,41.21621621621622,58.78378378378378,0.7981691491676756
29,14,20,13,-28.939952048480922,79.60492374431045,-1.5483312404347398,445,189,256,42.47191011235955,57.528089887640455,0.8050572174223172
29,14,20,16,-13.489241611455974,74.53757113874596,-0.08243835188709006,445,199,246,44.71910112359551,55.28089887640449,0.9336688085217629
29,16,5,1,-29.4456016787759,86.03784014282873,-0.8605955515095393,446,178,268,39.91031390134529,60.0896860986547,0.8435423807730725
29,16,5,4,-29.27393057644044,85.12847563106604,-0.7026546345592604,451,182,269,40.35476718403548,59.64523281596452,0.8403556649123649
29,16,5,7,-27.134081487472812,84.32210024200096,-1.1020649558737892,445,183,262,41.12359550561798,58.876404494382015,0.8455611988364091
29,16,5,10,-32.13917681774539,85.4295356404374,-1.5685835996181527,445,182,263,40.89887640449438,59.10112359550562,0.8085935405725277
29,16,5,13,-28.433621479854555,79.55648373484071,-1.4014401948387574,444,187,257,42.11711711711711,57.88288288288288,0.8075675851350516
29,16,5,16,-14.692436982889431,74.1515206604292,-0.09194482934743009,443,198,245,44.69525959367946,55.30474040632054,0.9237884040783497
29,16,8,1,-29.4456016787759,86.03784014282873,-0.8605955515095393,446,178,268,39.91031390134529,60.0896860986547,0.8435423807730725
29,16,8,4,-29.27393057644044,85.12847563106604,-0.7026546345592604,451,182,269,40.35476718403548,59.64523281596452,0.8403556649123649
29,16,8,7,-27.134081487472812,84.32210024200096,-1.1020649558737892,445,183,262,41.12359550561798,58.876404494382015,0.8455611988364091
29,16,8,10,-32.13917681774539,85.4295356404374,-1.5685835996181527,445,182,263,40.89887640449438,59.10112359550562,0.8085935405725277
29,16,8,13,-28.433621479854555,79.55648373484071,-1.4014401948387574,444,187,257,42.11711711711711,57.88288288288288,0.8075675851350516
29,16,8,16,-14.692436982889431,74.1515206604292,-0.09194482934743009,443,198,245,44.69525959367946,55.30474040632054,0.9237884040783497
29,16,11,1,-29.4456016787759,86.03784014282873,-0.8605955515095393,446,178,268,39.91031390134529,60.0896860986547,0.8435423807730725
29,16,11,4,-29.27393057644044,85.12847563106604,-0.7026546345592604,451,182,269,40.35476718403548,59.64523281596452,0.8403556649123649
29,16,11,7,-27.134081487472812,84.32210024200096,-1.1020649558737892,445,183,262,41.12359550561798,58.876404494382015,0.8455611988364091
29,16,11,10,-32.13917681774539,85.4295356404374,-1.5685835996181527,445,182,263,40.89887640449438,59.10112359550562,0.8085935405725277
29,16,11,13,-28.433621479854555,79.55648373484071,-1.4014401948387574,444,187,257,42.11711711711711,57.88288288288288,0.8075675851350516
29,16,11,16,-14.692436982889431,74.1515206604292,-0.09194482934743009,443,198,245,44.69525959367946,55.30474040632054,0.9237884040783497
29,16,14,1,-29.4456016787759,86.03784014282873,-0.8605955515095393,446,178,268,39.91031390134529,60.0896860986547,0.8435423807730725
29,16,14,4,-29.27393057644044,85.12847563106604,-0.7026546345592604,451,182,269,40.35476718403548,59.64523281596452,0.8403556649123649
29,16,14,7,-27.134081487472812,84.32210024200096,-1.1020649558737892,445,183,262,41.12359550561798,58.876404494382015,0.8455611988364091
29,16,14,10,-32.13917681774539,85.4295356404374,-1.5685835996181527,445,182,263,40.89887640449438,59.10112359550562,0.8085935405725277
29,16,14,13,-28.433621479854555,79.55648373484071,-1.4014401948387574,444,187,257,42.11711711711711,57.88288288288288,0.8075675851350516
29,16,14,16,-14.692436982889431,74.1515206604292,-0.09194482934743009,443,198,245,44.69525959367946,55.30474040632054,0.9237884040783497
29,16,17,1,-29.4456016787759,86.03784014282873,-0.8605955515095393,446,178,268,39.91031390134529,60.0896860986547,0.8435423807730725
29,16,17,4,-29.27393057644044,85.12847563106604,-0.7026546345592604,451,182,269,40.35476718403548,59.64523281596452,0.8403556649123649
29,16,17,7,-27.134081487472812,84.32210024200096,-1.1020649558737892,445,183,262,41.12359550561798,58.876404494382015,0.8455611988364091
29,16,17,10,-32.13917681774539,85.4295356404374,-1.5685835996181527,445,182,263,40.89887640449438,59.10112359550562,0.8085935405725277
29,16,17,13,-28.433621479854555,79.55648373484071,-1.4014401948387574,444,187,257,42.11711711711711,57.88288288288288,0.8075675851350516
29,16,17,16,-14.692436982889431,74.1515206604292,-0.09194482934743009,443,198,245,44.69525959367946,55.30474040632054,0.9237884040783497
29,16,20,1,-29.4456016787759,86.03784014282873,-0.8605955515095393,446,178,268,39.91031390134529,60.0896860986547,0.8435423807730725
29,16,20,4,-29.27393057644044,85.12847563106604,-0.7026546345592604,451,182,269,40.35476718403548,59.64523281596452,0.8403556649123649
29,16,20,7,-27.134081487472812,84.32210024200096,-1.1020649558737892,445,183,262,41.12359550561798,58.876404494382015,0.8455611988364091
29,16,20,10,-32.13917681774539,85.4295356404374,-1.5685835996181527,445,182,263,40.89887640449438,59.10112359550562,0.8085935405725277
29,16,20,13,-28.433621479854555,79.55648373484071,-1.4014401948387574,444,187,257,42.11711711711711,57.88288288288288,0.8075675851350516
29,16,20,16,-14.692436982889431,74.1515206604292,-0.09194482934743009,443,198,245,44.69525959367946,55.30474040632054,0.9237884040783497
29,18,5,1,-26.606864660486956,84.81873088762299,-0.6829913393700264,444,180,264,40.54054054054054,59.45945945945946,0.8640045210465394
29,18,5,4,-26.71173984581823,85.33762199866801,-0.40827989974656964,449,183,266,40.75723830734967,59.24276169265033,0.8665834467752757
29,18,5,7,-23.150990594674816,80.82938679528803,-0.7218637780133785,442,184,258,41.6289592760181,58.371040723981906,0.8714733008756751
29,18,5,10,-31.00929674449673,84.0658844120702,-1.4771209571418125,441,180,261,40.816326530612244,59.183673469387756,0.8160250555460394
29,18,5,13,-27.001536650677814,78.72576607615373,-1.300488931221659,442,186,256,42.081447963800905,57.9185520361991,0.8232408807348145
29,18,5,16,-12.829448392013537,73.49568863023822,-0.015014978902695644,441,197,244,44.67120181405896,55.32879818594104,0.9341552271168445
29,18,8,1,-26.606864660486956,84.81873088762299,-0.6829913393700264,444,180,264,40.54054054054054,59.45945945945946,0.8640045210465394
29,18,8,4,-26.71173984581823,85.33762199866801,-0.40827989974656964,449,183,266,40.75723830734967,59.24276169265033,0.8665834467752757
29,18,8,7,-23.150990594674816,80.82938679528803,-0.7218637780133785,442,184,258,41.6289592760181,58.371040723981906,0.8714733008756751
29,18,8,10,-31.00929674449673,84.0658844120702,-1.4771209571418125,441,180,261,40.816326530612244,59.183673469387756,0.8160250555460394
29,18,8,13,-27.001536650677814,78.72576607615373,-1.300488931221659,442,186,256,42.081447963800905,57.9185520361991,0.8232408807348145
29,18,8,16,-12.829448392013537,73.49568863023822,-0.015014978902695644,441,197,244,44.67120181405896,55.32879818594104,0.9341552271168445
29,18,11,1,-26.606864660486956,84.81873088762299,-0.6829913393700264,444,180,264,40.54054054054054,59.45945945945946,0.8640045210465394
29,18,11,4,-26.71173984581823,85.33762199866801,-0.40827989974656964,449,183,266,40.75723830734967,59.24276169265033,0.8665834467752757
29,18,11,7,-23.150990594674816,80.82938679528803,-0.7218637780133785,442,184,258,41.6289592760181,58.371040723981906,0.8714733008756751
29,18,11,10,-31.00929674449673,84.0658844120702,-1.4771209571418125,441,180,261,40.816326530612244,59.183673469387756,0.8160250555460394
29,18,11,13,-27.001536650677814,78.72576607615373,-1.300488931221659,442,186,256,42.081447963800905,57.9185520361991,0.8232408807348145
29,18,11,16,-12.829448392013537,73.49568863023822,-0.015014978902695644,441,197,244,44.67120181405896,55.32879818594104,0.9341552271168445
29,18,14,1,-26.606864660486956,84.81873088762299,-0.6829913393700264,444,180,264,40.54054054054054,59.45945945945946,0.8640045210465394
29,18,14,4,-26.71173984581823,85.33762199866801,-0.40827989974656964,449,183,266,40.75723830734967,59.24276169265033,0.8665834467752757
29,18,14,7,-23.150990594674816,80.82938679528803,-0.7218637780133785,442,184,258,41.6289592760181,58.371040723981906,0.8714733008756751
29,18,14,10,-31.00929674449673,84.0658844120702,-1.4771209571418125,441,180,261,40.816326530612244,59.183673469387756,0.8160250555460394
29,18,14,13,-27.001536650677814,78.72576607615373,-1.300488931221659,442,186,256,42.081447963800905,57.9185520361991,0.8232408807348145
29,18,14,16,-12.829448392013537,73.49568863023822,-0.015014978902695644,441,197,244,44.67120181405896,55.32879818594104,0.9341552271168445
29,18,17,1,-26.606864660486956,84.81873088762299,-0.6829913393700264,444,180,264,40.54054054054054,59.45945945945946,0.8640045210465394
29,18,17,4,-26.71173984581823,85.33762199866801,-0.40827989974656964,449,183,266,40.75723830734967,59.24276169265033,0.8665834467752757
29,18,17,7,-23.150990594674816,80.82938679528803,-0.7218637780133785,442,184,258,41.6289592760181,58.371040723981906,0.8714733008756751
29,18,17,10,-31.00929674449673,84.0658844120702,-1.4771209571418125,441,180,261,40.816326530612244,59.183673469387756,0.8160250555460394
29,18,17,13,-27.001536650677814,78.72576607615373,-1.300488931221659,442,186,256,42.081447963800905,57.9185520361991,0.8232408807348145
29,18,17,16,-12.829448392013537,73.49568863023822,-0.015014978902695644,441,197,244,44.67120181405896,55.32879818594104,0.9341552271168445
29,18,20,1,-26.606864660486956,84.81873088762299,-0.6829913393700264,444,180,264,40.54054054054054,59.45945945945946,0.8640045210465394
29,18,20,4,-26.71173984581823,85.33762199866801,-0.40827989974656964,449,183,266,40.75723830734967,59.24276169265033,0.8665834467752757
29,18,20,7,-23.150990594674816,80.82938679528803,-0.7218637780133785,442,184,258,41.6289592760181,58.371040723981906,0.8714733008756751
29,18,20,10,-31.00929674449673,84.0658844120702,-1.4771209571418125,441,180,261,40.816326530612244,59.183673469387756,0.8160250555460394
29,18,20,13,-27.001536650677814,78.72576607615373,-1.300488931221659,442,186,256,42.081447963800905,57.9185520361991,0.8232408807348145
29,18,20,16,-12.829448392013537,73.49568863023822,-0.015014978902695644,441,197,244,44.67120181405896,55.32879818594104,0.9341552271168445
29,20,5,1,-25.749927532160203,83.14877989768928,-0.6018608720179481,440,179,261,40.68181818181818,59.31818181818181,0.864482919822083
29,20,5,4,-28.39223200716688,85.78933157515759,-0.504916426319744,448,183,265,40.848214285714285,59.15178571428571,0.8565182458995204
29,20,5,7,-31.894722004176057,85.32556521135137,-1.5031498389936562,444,180,264,40.54054054054054,59.45945945945946,0.8041211685847006
29,20,5,10,-35.23601269852102,86.95477598672039,-2.019567149702062,438,174,264,39.726027397260275,60.273972602739725,0.7712541922890958
29,20,5,13,-30.070782225185056,80.90000709158396,-1.4392288291717021,440,181,259,41.13636363636364,58.86363636363636,0.7938932654765496
29,20,5,16,-22.414635441110608,77.20483445498597,-0.4025299851557216,438,189,249,43.15068493150685,56.849315068493155,0.8666108301831748
29,20,8,1,-25.749927532160203,83.14877989768928,-0.6018608720179481,440,179,261,40.68181818181818,59.31818181818181,0.864482919822083
29,20,8,4,-28.39223200716688,85.78933157515759,-0.504916426319744,448,183,265,40.848214285714285,59.15178571428571,0.8565182458995204
29,20,8,7,-31.894722004176057,85.32556521135137,-1.5031498389936562,444,180,264,40.54054054054054,59.45945945945946,0.8041211685847006
29,20,8,10,-35.23601269852102,86.95477598672039,-2.019567149702062,438,174,264,39.726027397260275,60.273972602739725,0.7712541922890958
29,20,8,13,-30.070782225185056,80.90000709158396,-1.4392288291717021,440,181,259,41.13636363636364,58.86363636363636,0.7938932654765496
